,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8,0.04767961502075195,0.004305532961499778,0.006381893157958984,0.0004884058124760036,gini,1,3,50,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 3, 'n_estimators': 50}",0.824,0.76,0.784,0.7741935483870968,0.782258064516129,0.7848903225806453,0.021313082653516568,537
329,0.012565708160400391,0.0008164193078535347,0.002793025970458984,0.00039921040404430056,entropy,1,11,10,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 11, 'n_estimators': 10}",0.824,0.76,0.8,0.75,0.7903225806451613,0.7848645161290323,0.02692299420691458,538
77,0.013763141632080079,0.0007462778086305997,0.003191375732421875,0.00039892199505124864,gini,2,9,10,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 9, 'n_estimators': 10}",0.832,0.752,0.8,0.75,0.7903225806451613,0.7848645161290323,0.030907080371098725,538
28,0.012160730361938477,0.00040183269610676085,0.002998208999633789,1.651165283298319e-05,gini,1,9,10,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 9, 'n_estimators': 10}",0.824,0.76,0.8,0.75,0.7903225806451613,0.7848645161290323,0.02692299420691458,538
347,0.46056013107299804,0.009880180441531399,0.04748096466064453,0.0013500964024500861,entropy,2,1,500,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 1, 'n_estimators': 500}",0.792,0.776,0.776,0.7741935483870968,0.7983870967741935,0.7833161290322581,0.009927906620467582,541
305,0.44916272163391113,0.01548223959079498,0.04566631317138672,0.0012971993036241497,entropy,1,3,500,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 3, 'n_estimators': 500}",0.824,0.752,0.76,0.75,0.8225806451612904,0.7817161290322582,0.03411271272729544,542
12,0.6759851932525635,0.03780917240689227,0.06841473579406739,0.0021271157134714284,gini,1,3,750,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 3, 'n_estimators': 750}",0.824,0.752,0.768,0.75,0.8145161290322581,0.7817032258064517,0.03143519770140685,543
302,0.04648337364196777,0.0028591279891002092,0.0065821647644042965,0.0004893778058783728,entropy,1,3,50,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 3, 'n_estimators': 50}",0.816,0.744,0.8,0.75,0.7983870967741935,0.7816774193548388,0.02903796359706933,544
343,0.012558650970458985,0.0013617244566553098,0.0033911705017089845,0.0007785079289595003,entropy,2,1,10,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 1, 'n_estimators': 10}",0.792,0.808,0.8,0.717741935483871,0.7903225806451613,0.7816129032258065,0.03255031485067774,545
45,0.24794492721557618,0.014694438454132503,0.025123977661132814,0.0007296673628405261,gini,1,,250,"{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'n_estimators': 250}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
338,0.10132160186767578,0.0042915782279851974,0.011568403244018555,0.0004898021200479513,entropy,1,,100,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': None, 'n_estimators': 100}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
44,0.10011653900146485,0.003607638150242087,0.010587406158447266,0.0008050711252244727,gini,1,,100,"{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'n_estimators': 100}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
339,0.25133366584777833,0.0065581889093004895,0.024127912521362305,0.001164189034364969,entropy,1,,250,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': None, 'n_estimators': 250}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
340,0.5050562858581543,0.013092160906553957,0.050057840347290036,0.008528221287931846,entropy,1,,500,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': None, 'n_estimators': 500}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
43,0.05624899864196777,0.008843232917421402,0.00638275146484375,0.0004893569859085871,gini,1,,50,"{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'n_estimators': 50}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
341,0.749202823638916,0.017806527651559947,0.07179985046386719,0.007253727902732698,entropy,1,,750,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': None, 'n_estimators': 750}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
42,0.013564062118530274,0.0007959390840644264,0.0029919624328613283,0.0006312034401757783,gini,1,,10,"{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'n_estimators': 10}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
342,1.0039292335510255,0.014145792660939205,0.09154682159423828,0.0034841272749949457,entropy,1,,1000,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': None, 'n_estimators': 1000}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
46,0.4996779918670654,0.023982480525597632,0.04626784324645996,0.001757834702848658,gini,1,,500,"{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'n_estimators': 500}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
48,0.9901588916778564,0.01237114832690342,0.09414629936218262,0.0043425767429342696,gini,1,,1000,"{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'n_estimators': 1000}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
47,0.7473852157592773,0.01541667239582804,0.07001872062683105,0.0015948250241914566,gini,1,,750,"{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'n_estimators': 750}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
336,0.012957000732421875,0.0006432209579377436,0.002793550491333008,0.0003973246300288388,entropy,1,,10,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': None, 'n_estimators': 10}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
337,0.05285878181457519,0.003157909992957148,0.006390428543090821,0.00048300611680061585,entropy,1,,50,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': None, 'n_estimators': 50}",0.824,0.744,0.792,0.75,0.7903225806451613,0.7800645161290323,0.02960586043175009,546
98,0.014361381530761719,0.0033715336433201935,0.0033905029296875,0.0004885583655584301,gini,3,1,10,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 1, 'n_estimators': 10}",0.824,0.76,0.792,0.7580645161290323,0.7661290322580645,0.7800387096774194,0.025113986965655886,560
348,0.6823745250701905,0.015278570493774915,0.07499942779541016,0.015389872452349226,entropy,2,1,750,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 1, 'n_estimators': 750}",0.8,0.736,0.776,0.7580645161290323,0.8225806451612904,0.7785290322580646,0.030448179139370996,561
49,0.012366199493408203,0.0011968933401331784,0.0029918670654296873,8.035802624870642e-07,gini,2,1,10,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 1, 'n_estimators': 10}",0.776,0.704,0.784,0.782258064516129,0.8225806451612904,0.7737677419354839,0.038553871387442006,562
349,0.897207498550415,0.022354365504071112,0.09593410491943359,0.006927370012141818,entropy,2,1,1000,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 1, 'n_estimators': 1000}",0.792,0.776,0.776,0.7258064516129032,0.7903225806451613,0.7720258064516129,0.024089655639816708,563
54,0.6526389122009277,0.010999086227408597,0.07301983833312989,0.008613234255704256,gini,2,1,750,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 1, 'n_estimators': 750}",0.736,0.776,0.776,0.782258064516129,0.7741935483870968,0.7688903225806453,0.016671467085301005,564
52,0.2211789608001709,0.010514714535441859,0.02553110122680664,0.0032111530975147736,gini,2,1,250,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 1, 'n_estimators': 250}",0.736,0.784,0.752,0.7580645161290323,0.8064516129032258,0.7673032258064516,0.024943187058697226,565
346,0.2204418659210205,0.007918541115166829,0.02490124702453613,0.0006428202909889038,entropy,2,1,250,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 1, 'n_estimators': 250}",0.792,0.76,0.736,0.7580645161290323,0.782258064516129,0.7656645161290323,0.019691286493972948,566
53,0.4424173831939697,0.016600343236191892,0.04606795310974121,0.0022121051481517333,gini,2,1,500,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 1, 'n_estimators': 500}",0.752,0.76,0.76,0.7258064516129032,0.8225806451612904,0.7640774193548387,0.031832088078314925,567
392,0.012355947494506836,0.001003042990091969,0.002991485595703125,9.464947338714222e-07,entropy,3,1,10,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 1, 'n_estimators': 10}",0.784,0.768,0.728,0.75,0.7903225806451613,0.7640645161290323,0.02280726831589655,568
345,0.09473910331726074,0.0040455445161120766,0.010777902603149415,0.000403248568636676,entropy,2,1,100,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 1, 'n_estimators': 100}",0.76,0.752,0.776,0.7258064516129032,0.782258064516129,0.7592129032258065,0.019907398527407638,569
344,0.049268674850463864,0.0022408731003595067,0.007977914810180665,0.0025234189316417186,entropy,2,1,50,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 1, 'n_estimators': 50}",0.736,0.76,0.72,0.75,0.8064516129032258,0.7544903225806452,0.02926420890775757,570
55,0.874466848373413,0.02243355436354675,0.09513750076293945,0.006388498090003247,gini,2,1,1000,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 1, 'n_estimators': 1000}",0.768,0.768,0.752,0.7258064516129032,0.7580645161290323,0.7543741935483871,0.015535098055438578,571
51,0.09595947265625,0.004637921240325578,0.011153650283813477,0.0003881247500869752,gini,2,1,100,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 1, 'n_estimators': 100}",0.728,0.744,0.768,0.75,0.7338709677419355,0.7447741935483871,0.013911149601906318,572
301,0.01236729621887207,0.001196011306061951,0.003589820861816406,0.0004883784797095124,entropy,1,3,10,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 3, 'n_estimators': 10}",0.808,0.632,0.712,0.7419354838709677,0.782258064516129,0.7352387096774194,0.06123420724853815,573
50,0.052247476577758786,0.014765438533833117,0.006194400787353516,0.00039457822203561036,gini,2,1,50,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 1, 'n_estimators': 50}",0.784,0.696,0.736,0.7016129032258065,0.75,0.7335225806451613,0.03240920977518307,574
295,0.048477983474731444,0.0024947127807711513,0.006973743438720703,0.0006186115982466663,entropy,1,1,50,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 1, 'n_estimators': 50}",0.672,0.64,0.72,0.6854838709677419,0.6370967741935484,0.6709161290322581,0.030731664668863255,575
1,0.04728665351867676,0.002064526340966052,0.006577825546264649,0.0007819239432006359,gini,1,1,50,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 1, 'n_estimators': 50}",0.64,0.688,0.68,0.6370967741935484,0.6451612903225806,0.6580516129032258,0.02149308724142564,576
0,0.013582801818847657,0.0027579567672654146,0.0029911041259765626,2.7077717707642434e-05,gini,1,1,10,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 1, 'n_estimators': 10}",0.648,0.632,0.616,0.75,0.6209677419354839,0.6533935483870967,0.049536433369888125,577
294,0.011768531799316407,0.0009770785654774543,0.0031909942626953125,0.00037905303047936536,entropy,1,1,10,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 1, 'n_estimators': 10}",0.648,0.712,0.616,0.6532258064516129,0.6209677419354839,0.6500387096774194,0.03422651119641701,578
3,0.2298043727874756,0.0063919579373846675,0.02512016296386719,0.0015998395650188425,gini,1,1,250,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 1, 'n_estimators': 250}",0.64,0.624,0.632,0.6612903225806451,0.6451612903225806,0.6404903225806451,0.012638945147570186,579
296,0.09015908241271972,0.0034362347353649007,0.011368894577026367,0.000798153968062038,entropy,1,1,100,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 1, 'n_estimators': 100}",0.648,0.656,0.616,0.6451612903225806,0.6209677419354839,0.6372258064516129,0.01578850857813202,580
2,0.0943385124206543,0.007297771065719576,0.013971185684204102,0.004129488595712726,gini,1,1,100,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 1, 'n_estimators': 100}",0.64,0.632,0.616,0.6370967741935484,0.6209677419354839,0.6292129032258065,0.009261190884961846,581
4,0.45459718704223634,0.008718955168534185,0.046260643005371097,0.001633208242306099,gini,1,1,500,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 1, 'n_estimators': 500}",0.64,0.64,0.616,0.6209677419354839,0.6209677419354839,0.6275870967741936,0.010296143565456906,582
5,0.6600354194641114,0.029662123033746997,0.07141594886779785,0.004455005815325644,gini,1,1,750,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 1, 'n_estimators': 750}",0.632,0.624,0.624,0.6290322580645161,0.6209677419354839,0.626,0.003962782108511916,583
297,0.2287851333618164,0.008578911098261642,0.024337387084960936,0.0005015995690974997,entropy,1,1,250,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 1, 'n_estimators': 250}",0.624,0.624,0.632,0.6290322580645161,0.6209677419354839,0.626,0.003962782108511916,583
298,0.45597190856933595,0.009724277608443849,0.0460853099822998,0.001156394872129896,entropy,1,1,500,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 1, 'n_estimators': 500}",0.64,0.624,0.616,0.6290322580645161,0.6209677419354839,0.626,0.00817946465482566,583
6,0.8630743980407715,0.01604971415321001,0.09497017860412597,0.015435655802756364,gini,1,1,1000,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 1, 'n_estimators': 1000}",0.64,0.624,0.616,0.6290322580645161,0.6209677419354839,0.626,0.00817946465482566,583
299,0.666202163696289,0.01745287960514167,0.06942968368530274,0.0024260432930242434,entropy,1,1,750,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 1, 'n_estimators': 750}",0.64,0.632,0.616,0.6209677419354839,0.6209677419354839,0.6259870967741936,0.008748101622518965,587
300,0.9089759826660156,0.020224907152147517,0.09872698783874512,0.014565548052510998,entropy,1,1,1000,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 1, 'n_estimators': 1000}",0.64,0.624,0.616,0.6209677419354839,0.6209677419354839,0.6243870967741936,0.008217541705117066,588
